evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
259,26,9,928be0dd4e39c63ef23137011a106c4f,0.08569,0.08517,m2,2,38,13.723073591868216
260,26,10,c407c6e42093c0553de1adba43e2ef29,0.08575,0.08517,m2,2,38,13.634667501822403
261,27,1,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08512,m2,2,38,13.547192609210565
262,27,2,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08512,m2,2,38,13.460638302463748
263,27,3,4e9417b1d5dc12c523f9b821f1971546,0.08527,0.08512,m1,12,38,13.549017079083379
264,27,4,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08512,m2,2,38,13.46299615608188
265,27,5,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08512,m1,2,38,13.377874850282177
266,27,6,fcd87918bf124faa4b1d0074b2ae264a,0.08537,0.08512,m2,2,38,13.293642804031963
267,27,7,6d2622b22390a22ba895b6f7bce9ed54,0.08538,0.08512,m2,2,38,13.210289723779153
268,27,8,bf23047f39bfb98c6bb2f3c73780d69e,0.08542,0.08512,m2,2,38,13.12780538400554
269,27,9,ecdd9d3d6b510ef3e226e1417132b304,0.08543,0.08512,m2,2,38,13.046179630822195
270,27,10,bd2e6ae69a30721b5f9bccc4adfa4863,0.08546,0.08512,t2,2,38,12.965402385247886
271,28,1,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08512,m2,2,38,12.885463646190352
272,28,2,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08512,m2,2,38,12.806353493149702
273,28,3,4e9417b1d5dc12c523f9b821f1971546,0.08527,0.08512,m1,12,38,12.879538541706326
274,28,4,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08512,m2,2,38,12.800991117547715
275,28,5,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08512,m1,2,38,12.7232517752215
276,28,6,fcd87918bf124faa4b1d0074b2ae264a,0.08537,0.08512,m2,2,38,12.646310930421677
277,28,7,6d2622b22390a22ba895b6f7bce9ed54,0.08538,0.08512,m2,2,38,12.570159085050749
278,28,8,bf23047f39bfb98c6bb2f3c73780d69e,0.08542,0.08512,m2,2,38,12.494786828856837
279,28,9,ecdd9d3d6b510ef3e226e1417132b304,0.08543,0.08512,m2,2,38,12.420184840881552
280,28,10,bd2e6ae69a30721b5f9bccc4adfa4863,0.08546,0.08512,t2,2,38,12.346343890730585
281,29,1,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08512,m2,2,38,12.273254839678973
282,29,2,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08512,m2,2,38,12.200908641621195
283,29,3,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08512,m2,2,38,12.129296343876767
284,29,4,4e9417b1d5dc12c523f9b821f1971546,0.08527,0.08512,m1,12,38,12.191306065812581
285,29,5,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08512,m2,2,38,12.120238557735432
286,29,6,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08512,m1,2,38,12.04988602378163
287,29,7,fcd87918bf124faa4b1d0074b2ae264a,0.08537,0.08512,m2,2,38,11.980239868782022
288,29,8,6d2622b22390a22ba895b6f7bce9ed54,0.08538,0.08512,m2,2,38,11.911291590629787
289,29,9,bf23047f39bfb98c6bb2f3c73780d69e,0.08542,0.08512,m2,2,38,11.843032780560142
290,29,10,ecdd9d3d6b510ef3e226e1417132b304,0.08543,0.08512,m2,2,38,11.775455123332945
291,30,1,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08499,m2,2,38,11.708550397324634
292,30,2,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08499,m2,2,38,11.642310474535876
293,30,3,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08499,m2,2,38,11.57672732052073
294,30,4,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08499,m2,2,38,11.51179299424304
295,30,5,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08499,e2,2,38,11.44749964786486
296,30,6,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08499,m2,2,38,11.383839526472133
297,30,7,dd8c9d1f2eaa1f9e2bb4ccdfaa58976a,0.08531,0.08499,t2,2,38,11.320804967742115
298,30,8,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08499,m1,2,38,11.258388401556829
299,30,9,fcd87918bf124faa4b1d0074b2ae264a,0.08537,0.08499,m2,2,38,11.196582349566654
300,30,10,6d2622b22390a22ba895b6f7bce9ed54,0.08538,0.08499,m2,2,38,11.135379424707855
301,31,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,11.074772330677655
302,31,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,11.014753861370211
303,31,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,10.955316900276795
304,31,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,10.896454419852885
305,31,5,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,10.838159480855355
306,31,6,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,10.780425231652067
307,31,7,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,10.723244907506515
308,31,8,dd8c9d1f2eaa1f9e2bb4ccdfaa58976a,0.08531,0.08497,t2,2,38,10.666611829839782
309,31,9,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,10.610519405472198
310,31,10,fcd87918bf124faa4b1d0074b2ae264a,0.08537,0.08497,m2,2,38,10.55496112584632
311,32,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,10.499930566233598
312,32,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,10.44542138492633
313,32,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,10.391427322416584
314,32,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,10.337942200563784
315,32,5,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,10.284959921752295
316,32,6,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,10.232474468040623
317,32,7,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,10.180479900303274
318,32,8,dd8c9d1f2eaa1f9e2bb4ccdfaa58976a,0.08531,0.08497,t2,2,38,10.128970357366718
319,32,9,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,10.07794005514049
320,32,10,78a7235898a49a6ff19b4e547047b7af,0.08534,0.08497,e2,2,38,10.027383285744426
321,33,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,9.977294416633356
322,33,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,9.927667889719661
323,33,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,9.8784982204951
324,33,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,9.82977999715237
325,33,5,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,9.78150787970724
326,33,6,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,9.733676599122084
327,33,7,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,9.686280956431258
328,33,8,dd8c9d1f2eaa1f9e2bb4ccdfaa58976a,0.08531,0.08497,t2,2,38,9.639315821869179
329,33,9,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,9.592776134001365
330,33,10,78a7235898a49a6ff19b4e547047b7af,0.08534,0.08497,e2,2,38,9.546656898859315
331,34,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,9.500953189079311
332,34,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,9.455660143046032
333,34,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,9.410772964041032
334,34,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,9.366286919396586
335,34,5,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,9.32219733965534
336,34,6,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,9.27849961773598
337,34,7,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,9.235189208105258
338,34,8,dd8c9d1f2eaa1f9e2bb4ccdfaa58976a,0.08531,0.08497,t2,2,38,9.192261625956581
339,34,9,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,9.149712446395544
340,34,10,78a7235898a49a6ff19b4e547047b7af,0.08534,0.08497,e2,2,38,9.107537303632501
341,35,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,9.065731890182366
342,35,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,9.024291956072043
343,35,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,8.983213308055252
344,35,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,8.942491808835383
345,35,5,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,8.902123376296002
346,35,6,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,8.862103982739567
347,35,7,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,8.822429654134178
348,35,8,8facc055f14c59f476722efe4bc1a62a,0.08531,0.08497,t2,2,38,8.783096469368479
349,35,9,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,8.744100559514926
350,35,10,78a7235898a49a6ff19b4e547047b7af,0.08534,0.08497,e2,2,38,8.70543810710132
351,36,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,8.667105345390711
352,36,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,8.629098557669778
353,36,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,8.591414076545579
354,36,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,8.554048283250847
355,36,5,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,8.516997606957661
356,36,6,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,8.480258524099673
357,36,7,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,8.443827557702782
358,36,8,8facc055f14c59f476722efe4bc1a62a,0.08531,0.08497,t2,2,38,8.407701276724275
359,36,9,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,8.371876295400345
360,36,10,78a7235898a49a6ff19b4e547047b7af,0.08534,0.08497,e2,2,38,8.336349272602163
361,37,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,8.301116911200179
362,37,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,8.266175957436896
363,37,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,8.231523200307876
364,37,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,8.197155470951076
365,37,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,8.16306964204436
366,37,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,8.129262627211162
367,37,7,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,8.095731380434334
368,37,8,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,8.062472895477944
369,37,9,8facc055f14c59f476722efe4bc1a62a,0.08531,0.08497,t2,2,38,8.029484205317159
370,37,10,4641a0ebd40f1adc21a511932bbfa7c4,0.08532,0.08497,m1,2,38,7.996762381575987
371,38,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,7.96430453397287
372,38,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,7.932107809774167
373,38,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,7.900169393255188
374,38,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,7.868486505169
375,38,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,7.837056402222783
376,38,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,7.805876376561595
377,38,7,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,7.774943755259652
378,38,8,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,7.744255899818898
379,38,9,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,7.71381020567479
380,38,10,8facc055f14c59f476722efe4bc1a62a,0.08531,0.08497,t2,2,38,7.683604101709371
381,39,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,7.653635049771287
382,39,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,7.623900544202925
383,39,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,7.594398111374443
384,39,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,7.565125309224674
385,39,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,7.5360797268086985
386,39,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,7.507258983852207
387,39,7,a1ac9efa9b3632b8372314baac4c4fc0,0.08525,0.08497,m2,2,38,7.4786607303124235
388,39,8,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,7.450282645945502
389,39,9,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,7.422122439880376
390,39,10,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,7.394177850198977
391,40,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,7.366446643522669
392,40,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,7.338926614604899
393,40,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,7.311615585929926
394,40,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,7.284511407317558
395,40,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,7.257611955533838
396,40,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,7.230915133907553
397,40,7,a1ac9efa9b3632b8372314baac4c4fc0,0.08525,0.08497,m2,2,38,7.204418871952545
398,40,8,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,7.1781211249956876
399,40,9,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,7.152019873810466
400,40,10,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,7.126113124256117
401,41,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,7.100398906922158
402,41,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,7.074875276778376
403,41,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,7.049540312830031
404,41,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,7.024392117778316
405,41,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,6.999428817685945
406,41,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,6.9746485616478395
407,41,7,a1ac9efa9b3632b8372314baac4c4fc0,0.08525,0.08497,m2,2,38,6.950049521466725
408,41,8,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,6.925629891333767
409,41,9,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,6.901387887513925
410,41,10,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,6.877321748036193
411,42,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,6.853429732388452
412,42,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,6.829710121216972
413,42,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,6.806161216030552
414,42,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,6.782781338909048
415,42,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,6.75956883221635
416,42,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,6.7365220583177745
417,42,7,a1ac9efa9b3632b8372314baac4c4fc0,0.08525,0.08497,m2,2,38,6.713639399301701
418,42,8,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,6.690919256705382
419,42,9,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,6.668360051245044
420,42,10,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,6.645960222549928
421,43,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,6.623718228900519
422,43,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,6.601632546970598
423,43,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,6.5797016715733
424,43,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,6.5579241154110015
425,43,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,6.536298408828954
426,43,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,6.514823099572688
427,43,7,a1ac9efa9b3632b8372314baac4c4fc0,0.08525,0.08497,m2,2,38,6.493496752549092
428,43,8,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,6.472317949591071
429,43,9,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,6.4512852892257895
430,43,10,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,6.430397386446378
431,44,1,7af6c52a35c580f295f3838db3590ed6,0.08497,0.08497,m2,2,38,6.409652872487131
432,44,2,9cafe01d1027dd433fa8cab3f7c0b035,0.08499,0.08497,m2,2,38,6.389050394602128
433,44,3,1b3f57344e7a712b58423c75a85ab478,0.08512,0.08497,m2,2,38,6.368588615847049
434,44,4,a5b57c5458b02c4d8926295ee749ea62,0.08517,0.08497,m2,2,38,6.348266214864411
435,44,5,607741cbf81a276f6e980ac1eaa06193,0.0852,0.08497,t2,2,38,6.3280818856720495
436,44,6,2cbbe125d3a8db7aa0ffa4f365394412,0.08521,0.08497,m2,2,38,6.308034337454641
437,44,7,a1ac9efa9b3632b8372314baac4c4fc0,0.08525,0.08497,m2,2,38,6.288122294358516
438,44,8,dd8dbb6110f27f72549583702d11eef1,0.08527,0.08497,e2,2,38,6.268344495289452
439,44,9,f027c08c4aad1cdced2091e06ce93119,0.08528,0.08497,t2,2,38,6.248699693713569
440,44,10,05bd66da90fbb2e2915a90f410de73d5,0.0853,0.08497,m2,2,38,6.229186657461155
