evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
197,20,7,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,50,34.97398293507943
198,20,8,e1d605fd1d2b62e6d3b2ae917e4c792a,0.23679,0.22934,e2,79,50,35.21233879323799
199,20,9,6053da9562439ededef630328e14009e,0.23702,0.22934,e1,33,50,35.25259575472882
200,20,10,2767807a8c3606c03a9eba4f56bc6f57,0.2372,0.22934,cu,12,50,35.2578676054662
201,21,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,50,35.299308953568776
202,21,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,50,35.385492648069416
203,21,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,50,35.392652344368024
204,21,4,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22934,m1,58,51,35.87284189174992
205,21,5,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,51,35.87935545295616
206,21,6,265bb2d5a653322d8078621dff93291c,0.23654,0.22934,e2,11,51,36.116835182115615
207,21,7,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,51,36.069648774384596
208,21,8,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,51,36.15651771876186
209,21,9,e1d605fd1d2b62e6d3b2ae917e4c792a,0.23679,0.22934,e2,79,51,36.30256909843014
210,21,10,c9ffac89b0305cd0c806e79bcd3b45eb,0.23682,0.22934,m2,73,52,36.78158261510672
211,22,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,52,36.78875140119588
212,22,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,52,36.83164218955848
213,22,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,52,36.81120362429823
214,22,4,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22934,m1,58,52,37.04788656592188
215,22,5,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,52,37.02812434380038
216,22,6,265bb2d5a653322d8078621dff93291c,0.23654,0.22934,e2,11,52,37.17442336866706
217,22,7,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,52,37.1098063431518
218,22,8,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,52,37.15516666685331
219,22,9,e1d605fd1d2b62e6d3b2ae917e4c792a,0.23679,0.22934,e2,79,52,37.243892042003296
220,22,10,c9ffac89b0305cd0c806e79bcd3b45eb,0.23682,0.22934,m2,73,52,37.47953652580712
221,23,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,52,37.462799548792475
222,23,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,52,37.47523961060256
223,23,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,52,37.43611850646899
224,23,4,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22934,m1,58,52,37.58301383455744
225,23,5,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22934,t2,67,53,38.05149178510489
226,23,6,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,53,38.01198215858757
227,23,7,10696368c85b187dd0b3f7748faea10c,0.23616,0.22934,e2,3,54,38.481186499698076
228,23,8,265bb2d5a653322d8078621dff93291c,0.23654,0.22934,e2,11,54,38.570343088158154
229,23,9,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,54,38.49096357848613
230,23,10,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,54,38.504707553984986
231,24,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,54,38.46727256431907
232,24,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,54,38.45466616136251
233,24,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,54,38.39857988393977
234,24,4,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22934,m1,58,54,38.489896449401904
235,24,5,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22934,t2,67,54,38.72330379946199
236,24,6,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,54,38.668503148148936
237,24,7,10696368c85b187dd0b3f7748faea10c,0.23616,0.22934,e2,3,54,38.901642908547224
238,24,8,265bb2d5a653322d8078621dff93291c,0.23654,0.22934,e2,11,54,38.95187449528866
239,24,9,01deeed1b239fee869f5e6fd6e1b8335,0.23662,0.22934,e1,1,54,38.86413529001931
240,24,10,3094405e17dfebc59a16a7b2574c3da6,0.23663,0.22934,e1,14,54,38.855661663974224
241,25,1,54745d6400a01c246314e18fab57d427,0.22934,0.22934,m2,27,54,38.8046470187925
242,25,2,3e7dfe3300d5c15748a6458a37f76d7f,0.23196,0.22934,e2,20,54,38.77486024992893
243,25,3,884cae278785b95256ca82e7ef68bd27,0.23251,0.22934,e2,44,54,38.70828202543353
244,25,4,acf37cda6cd26b8a97a13e264e48fd39,0.23283,0.22934,m1,58,54,38.76178883895703
245,25,5,0587d00d8a1b4326a2cb6dbdbccaec14,0.23479,0.22934,e2,2,55,39.21400833107857
246,25,6,bc1991e5568736a7083dfc20cb0d65c8,0.23509,0.22934,t2,67,55,39.36169209848756
247,25,7,fef53dceaaffe53407c92fa0a64551ee,0.23514,0.22934,m2,87,55,39.295412916695966
248,25,8,10696368c85b187dd0b3f7748faea10c,0.23616,0.22934,e2,3,55,39.44316816784269
