evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
156,16,6,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,28,19.50562179980708
157,16,7,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,28,19.609389821630554
158,16,8,de43037738a79604b722fe5c3624eadc,0.09154,0.0857,m1,43,28,19.564932372468782
159,16,9,3728cd9976afb3bb44063750317d0043,0.09159,0.0857,e2,10,28,19.533090490448956
160,16,10,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.0857,e1,35,28,19.455024906905415
161,17,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,28,19.528654920252105
162,17,2,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,28,19.578051664011607
163,17,3,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,28,19.68245627483427
164,17,4,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,28,19.624289855169334
165,17,5,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,28,19.567720382685422
166,17,6,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,28,19.598897258119017
167,17,7,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,28,19.67385737798014
168,17,8,de43037738a79604b722fe5c3624eadc,0.09154,0.0857,m1,43,28,19.628966705960472
169,17,9,3728cd9976afb3bb44063750317d0043,0.09159,0.0857,e2,10,28,19.59506880590096
170,17,10,b9c6a04d3078402cd60a90088c0c1486,0.09189,0.0857,e1,35,28,19.520790896473578
171,18,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,28,19.57381853072798
172,18,2,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,29,19.937958517311824
173,18,3,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,29,19.971057182251705
174,18,4,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,30,20.33728454274048
175,18,5,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,30,20.41266667113636
176,18,6,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,30,20.352160092912737
177,18,7,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,30,20.2931649472705
178,18,8,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,30,20.310789328513415
179,18,9,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,30,20.364197123113083
180,18,10,de43037738a79604b722fe5c3624eadc,0.09154,0.0857,m1,43,30,20.316051464705655
181,19,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,30,20.35127070326864
182,19,2,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,30,20.553750779745595
183,19,3,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,30,20.572802057084147
184,19,4,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,30,20.77526542596446
185,19,5,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,30,20.8292971138234
186,19,6,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,30,20.767352437830745
187,19,7,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,30,20.706846873948045
188,19,8,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,30,20.713877864015778
189,19,9,6580e3723bb2c2ec1dd31f582cda205a,0.09107,0.0857,m1,20,31,21.068499256348982
190,19,10,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,31,21.10465658438098
191,20,1,b28d641d8057db18d0c41b09f2651082,0.0857,0.0857,e2,34,31,21.125218336384716
192,20,2,2335935c15c7fac593eeb5a60b79e919,0.08668,0.0857,e1,7,31,21.268171468901155
193,20,3,91b4f3a9739de7bfb0c4b27d1567c05e,0.08986,0.0857,e2,31,31,21.275158550470426
194,20,4,55577ce892a6c86aaf1e556415352a5a,0.09023,0.0857,m1,15,31,21.418003369846215
195,20,5,6bfebfc0849e9dcb49bc6c7c789c1e26,0.09034,0.0857,e1,22,31,21.454872383443735
196,20,6,2f33904cf15ce2991f0d14ccec673216,0.09082,0.0857,m2,8,31,21.389993089998033
197,20,7,d663f4daf5edfeb90df043139cceff05,0.09084,0.0857,e2,40,31,21.326518012199845
198,20,8,090dbc4bf062393c3900547b177cc7f8,0.09096,0.0857,m1,1,31,21.323820755963094
199,20,9,6580e3723bb2c2ec1dd31f582cda205a,0.09107,0.0857,m1,20,31,21.52240501151175
200,20,10,5a47527e20904bd794e393d1e5ffd49a,0.09123,0.0857,m2,17,31,21.545290904458472
